operationID,vehicleID,StationIDs,routeIDs,startTime,endTime,VehicleType,operationServiceType
202505040003,TW_000000011,"[""S186000320"", ""S186001290"", ""S186001030"", ""S186001090""]","[2025050400019, 2025050400020, 2025050400021]",202505041253,202505041313,IONIQ5,POOL
202505040004,TW_000000002,"[""S413000840"", ""S413000640"", ""S413000020"", ""S413000830""]","[2025050400034, 2025050400035, 2025050400036]",202505042127,202505042143,carnivalReg,POOL
202505040004,TW_000000011,"[""S186000320"", ""S186000270"", ""S186001040"", ""S186001090""]","[2025050400022, 2025050400023, 2025050400024]",202505041425,202505041442,IONIQ5,POOL
202505040005,TW_000000002,"[""S413000840"", ""S413000920"", ""S413000390"", ""S413000830""]","[2025050400037, 2025050400038, 2025050400039]",202505041557,202505041610,carnivalReg,POOL
202505040005,TW_000000011,"[""S186000320"", ""S186000570"", ""S186000240"", ""S186001090""]","[2025050400025, 2025050400026, 2025050400027]",202505041726,202505041753,IONIQ5,POOL
202505040006,TW_000000002,"[""S413000840"", ""S413000700"", ""S413000890"", ""S413000830""]","[2025050400040, 2025050400041, 2025050400042]",202505041727,202505041738,carnivalReg,POOL
202505040006,TW_000000011,"[""S186000320"", ""S186000170"", ""S186000720"", ""S186001090""]","[2025050400043, 2025050400044, 2025050400045]",202505040914,202505040940,IONIQ5,POOL
202505040007,TW_000000002,"[""S413000840"", ""S413001240"", ""S413000650"", ""S413000830""]","[2025050400049, 2025050400050, 2025050400051]",202505041206,202505041219,carnivalReg,POOL
202505040007,TW_000000011,"[""S186000320"", ""S186001040"", ""S186001460"", ""S186001090""]","[2025050400046, 2025050400047, 2025050400048]",202505041052,202505041112,IONIQ5,POOL
202505050001,TW_000000001,"[""S413000840"", ""S413001140"", ""S413000720"", ""S413000830""]","[2025050500001, 2025050500002, 2025050500003]",202505051654,202505051708,carnivalReg,POOL
202505050001,TW_000000002,"[""S413000840"", ""S413000560"", ""S413000250"", ""S413000830""]","[2025050500016, 2025050500017, 2025050500018]",202505051355,202505051409,carnivalReg,POOL
202505050001,TW_000000005,"[""S413000840"", ""S413000630"", ""S413000810"", ""S413000830""]","[2025050500013, 2025050500014, 2025050500015]",202505051027,202505051043,carnivalWheel,P2P
202505050001,TW_000000007,"[""S186000320"", ""S186000770"", ""S186000190"", ""S186001090""]","[2025050500004, 2025050500005, 2025050500006]",202505051226,202505051249,IONIQ5,POOL
202505050001,TW_000000011,"[""S186000320"", ""S186000730"", ""S186000310"", ""S186001090""]","[2025050500007, 2025050500008, 2025050500009]",202505051021,202505051050,IONIQ5,POOL
202505050002,TW_000000002,"[""S413000840"", ""S413000440"", ""S413001070"", ""S413000830""]","[2025050500022, 2025050500023, 2025050500024]",202505051855,202505051908,carnivalReg,POOL
202505050002,TW_000000011,"[""S186000320"", ""S186001470"", ""S186000460"", ""S186001090""]","[2025050500010, 2025050500011, 2025050500012]",202505051421,202505051450,IONIQ5,POOL
202505050003,TW_000000002,"[""S413000840"", ""S413001140"", ""S413000120"", ""S413000830""]","[2025050500031, 2025050500032, 2025050500033]",202505052124,202505052140,carnivalReg,POOL
202505050003,TW_000000011,"[""S186000320"", ""S186001210"", ""S186001250"", ""S186001090""]","[2025050500019, 2025050500020, 2025050500021]",202505051552,202505051617,IONIQ5,POOL
202505050004,TW_000000002,"[""S413000840"", ""S413001640"", ""S413000010"", ""S413000830""]","[2025050500034, 2025050500035, 2025050500036]",202505051955,202505052011,carnivalReg,POOL
202505050004,TW_000000011,"[""S186000320"", ""S186000680"", ""S186000480"", ""S186001090""]","[2025050500025, 2025050500026, 2025050500027]",202505051727,202505051743,IONIQ5,POOL
202505050005,TW_000000002,"[""S413000840"", ""S413000210"", ""S413001270"", ""S413000830""]","[2025050500043, 2025050500044, 2025050500045]",202505051040,202505051055,carnivalReg,POOL
202505050005,TW_000000011,"[""S186000320"", ""S186000700"", ""S186000390"", ""S186001090""]","[2025050500028, 2025050500029, 2025050500030]",202505051856,202505051918,IONIQ5,POOL
202505050006,TW_000000002,"[""S413000840"", ""S413001270"", ""S413000660"", ""S413000830""]","[2025050500046, 2025050500047, 2025050500048]",202505051215,202505051228,carnivalReg,POOL
202505050006,TW_000000011,"[""S186000320"", ""S186001430"", ""S186000200"", ""S186001090""]","[2025050500037, 2025050500038, 2025050500039]",202505052021,202505052041,IONIQ5,POOL
202505050007,TW_000000002,"[""S413000840"", ""S413001620"", ""S413000040"", ""S413000830""]","[2025050500049, 2025050500050, 2025050500051]",202505051523,202505051538,carnivalReg,POOL
202505050007,TW_000000011,"[""S186000320"", ""S186000560"", ""S186001060"", ""S186001090""]","[2025050500040, 2025050500041, 2025050500042]",202505050833,202505050853,IONIQ5,POOL
202505060001,TW_000000001,"[""S413000840"", ""S413000080"", ""S413000720"", ""S413000830""]","[2025050600010, 2025050600011, 2025050600012]",202505061255,202505061311,carnivalReg,POOL
202505060001,TW_000000002,"[""S413000840"", ""S413000690"", ""S413000140"", ""S413000830""]","[2025050600016, 2025050600017, 2025050600018]",202505061927,202505061942,carnivalReg,POOL
202505060001,TW_000000005,"[""S413000840"", ""S413000600"", ""S413000800"", ""S413000830""]","[2025050600004, 2025050600005, 2025050600006]",202505062056,202505062114,carnivalWheel,P2P
202505060001,TW_000000007,"[""S186000320"", ""S186000740"", ""S186000520"", ""S186001090""]","[2025050600001, 2025050600002, 2025050600003]",202505061157,202505061217,IONIQ5,POOL
202505060001,TW_000000011,"[""S186000320"", ""S186000570"", ""S186000630"", ""S186001090""]","[2025050600007, 2025050600008, 2025050600009]",202505060856,202505060913,IONIQ5,POOL
202505060002,TW_000000002,"[""S413000840"", ""S413001670"", ""S413000040"", ""S413000830""]","[2025050600019, 2025050600020, 2025050600021]",202505061527,202505061544,carnivalReg,POOL
202505060002,TW_000000011,"[""S186000320"", ""S186000920"", ""S186000510"", ""S186001090""]","[2025050600013, 2025050600014, 2025050600015]",202505061623,202505061642,IONIQ5,POOL
202505060003,TW_000000002,"[""S413000840"", ""S413000920"", ""S413001240"", ""S413000830""]","[2025050600022, 2025050600023, 2025050600024]",202505061627,202505061644,carnivalReg,POOL
202505060003,TW_000000011,"[""S186000320"", ""S186000210"", ""S186001320"", ""S186001090""]","[2025050600025, 2025050600026, 2025050600027]",202505061454,202505061520,IONIQ5,POOL
202505060004,TW_000000002,"[""S413000840"", ""S413001100"", ""S413000240"", ""S413000830""]","[2025050600028, 2025050600029, 2025050600030]",202505062027,202505062040,carnivalReg,POOL
202505060004,TW_000000011,"[""S186000320"", ""S186001250"", ""S186000830"", ""S186001090""]","[2025050600031, 2025050600032, 2025050600033]",202505061822,202505061847,IONIQ5,POOL
202505060005,TW_000000002,"[""S413000840"", ""S413001140"", ""S413001210"", ""S413000830""]","[2025050600040, 2025050600041, 2025050600042]",202505062124,202505062144,carnivalReg,POOL
202505060005,TW_000000011,"[""S186000320"", ""S186001410"", ""S186000680"", ""S186001090""]","[2025050600034, 2025050600035, 2025050600036]",202505061951,202505062020,IONIQ5,POOL
202505060006,TW_000000002,"[""S413000840"", ""S413001650"", ""S413000980"", ""S413000830""]","[2025050600043, 2025050600044, 2025050600045]",202505060954,202505061010,carnivalReg,POOL
202505060006,TW_000000011,"[""S186000320"", ""S186000930"", ""S186000630"", ""S186001090""]","[2025050600037, 2025050600038, 2025050600039]",202505062122,202505062149,IONIQ5,POOL
202505060007,TW_000000002,"[""S413000840"", ""S413000190"", ""S413000290"", ""S413000830""]","[2025050600049, 2025050600050, 2025050600051]",202505061410,202505061428,carnivalReg,POOL
202505060007,TW_000000011,"[""S186000320"", ""S186000070"", ""S186000480"", ""S186001090""]","[2025050600046, 2025050600047, 2025050600048]",202505061001,202505061030,IONIQ5,POOL
202505060008,TW_000000002,"[""S413000840"", ""S413000350"", ""S413000060"", ""S413000830""]","[2025050600052, 2025050600053, 2025050600054]",202505061738,202505061756,carnivalReg,POOL
202505070001,TW_000000001,"[""S413000840"", ""S413001630"", ""S413000070"", ""S413000830""]","[2025050700004, 2025050700005, 2025050700006]",202505071725,202505071739,carnivalReg,POOL
202505070001,TW_000000002,"[""S413000840"", ""S413000160"", ""S413000670"", ""S413000830""]","[2025050700013, 2025050700014, 2025050700015]",202505070925,202505070942,carnivalReg,POOL
202505070001,TW_000000005,"[""S413000840"", ""S413001190"", ""S413000410"", ""S413000830""]","[2025050700001, 2025050700002, 2025050700003]",202505071256,202505071317,carnivalWheel,P2P
202505070001,TW_000000007,"[""S186000320"", ""S186000520"", ""S186000420"", ""S186001090""]","[2025050700007, 2025050700008, 2025050700009]",202505072050,202505072121,IONIQ5,POOL
202505070001,TW_000000011,"[""S186000320"", ""S186000660"", ""S186000390"", ""S186001090""]","[2025050700010, 2025050700011, 2025050700012]",202505071149,202505071221,IONIQ5,POOL
202505070002,TW_000000002,"[""S413000840"", ""S413000270"", ""S413000180"", ""S413000830""]","[2025050700016, 2025050700017, 2025050700018]",202505071325,202505071343,carnivalReg,POOL
202505070002,TW_000000011,"[""S186000320"", ""S186000430"", ""S186000400"", ""S186001090""]","[2025050700022, 2025050700023, 2025050700024]",202505071856,202505071914,IONIQ5,POOL
202505070003,TW_000000002,"[""S413000840"", ""S413000690"", ""S413000920"", ""S413000830""]","[2025050700019, 2025050700020, 2025050700021]",202505072127,202505072138,carnivalReg,POOL
202505070003,TW_000000011,"[""S186000320"", ""S186000060"", ""S186001000"", ""S186001090""]","[2025050700031, 2025050700032, 2025050700033]",202505070828,202505070849,IONIQ5,POOL
202505070004,TW_000000002,"[""S413000840"", ""S413001280"", ""S413000860"", ""S413000830""]","[2025050700025, 2025050700026, 2025050700027]",202505071958,202505072008,carnivalReg,POOL
202505070004,TW_000000011,"[""S186000320"", ""S186000190"", ""S186000430"", ""S186001090""]","[2025050700034, 2025050700035, 2025050700036]",202505071020,202505071045,IONIQ5,POOL
202505070005,TW_000000002,"[""S413000840"", ""S413000830"", ""S413000320"", ""S413000830""]","[2025050700028, 2025050700029, 2025050700030]",202505070816,202505070829,carnivalReg,POOL
202505070005,TW_000000011,"[""S186000320"", ""S186000370"", ""S186001400"", ""S186001090""]","[2025050700043, 2025050700044, 2025050700045]",202505071329,202505071354,IONIQ5,POOL
202505070006,TW_000000002,"[""S413000840"", ""S413000480"", ""S413000730"", ""S413000830""]","[2025050700037, 2025050700038, 2025050700039]",202505071106,202505071119,carnivalReg,POOL
202505070006,TW_000000011,"[""S186000320"", ""S186000620"", ""S186000090"", ""S186001090""]","[2025050700049, 2025050700050, 2025050700051]",202505071511,202505071532,IONIQ5,POOL
202505070007,TW_000000002,"[""S413000840"", ""S413000280"", ""S413000910"", ""S413000830""]","[2025050700040, 2025050700041, 2025050700042]",202505071219,202505071234,carnivalReg,POOL
202505070007,TW_000000011,"[""S186000320"", ""S186000740"", ""S186001420"", ""S186001090""]","[2025050700052, 2025050700053, 2025050700054]",202505071659,202505071722,IONIQ5,POOL
202505070008,TW_000000002,"[""S413000840"", ""S413000760"", ""S413001140"", ""S413000830""]","[2025050700046, 2025050700047, 2025050700048]",202505071501,202505071517,carnivalReg,POOL
202505080001,TW_000000001,"[""S413000840"", ""S413001190"", ""S413000190"", ""S413000830""]","[2025050800010, 2025050800011, 2025050800012]",202505081356,202505081412,carnivalReg,POOL
202505080001,TW_000000002,"[""S413000840"", ""S413000050"", ""S413000560"", ""S413000830""]","[2025050800016, 2025050800017, 2025050800018]",202505081224,202505081239,carnivalReg,POOL
202505080001,TW_000000005,"[""S413000840"", ""S413000220"", ""S413000420"", ""S413000830""]","[2025050800007, 2025050800008, 2025050800009]",202505081757,202505081818,carnivalWheel,P2P
202505080001,TW_000000007,"[""S186000320"", ""S186000720"", ""S186000370"", ""S186001090""]","[2025050800001, 2025050800002, 2025050800003]",202505081551,202505081620,IONIQ5,POOL
202505080001,TW_000000011,"[""S186000320"", ""S186000410"", ""S186000290"", ""S186001090""]","[2025050800004, 2025050800005, 2025050800006]",202505081956,202505082008,IONIQ5,POOL
202505080002,TW_000000002,"[""S413000840"", ""S413000800"", ""S413000300"", ""S413000830""]","[2025050800022, 2025050800023, 2025050800024]",202505081959,202505082014,carnivalReg,POOL
202505080002,TW_000000011,"[""S186000320"", ""S186000070"", ""S186001370"", ""S186001090""]","[2025050800013, 2025050800014, 2025050800015]",202505081021,202505081056,IONIQ5,POOL
202505080003,TW_000000002,"[""S413000840"", ""S413001630"", ""S413000230"", ""S413000830""]","[2025050800025, 2025050800026, 2025050800027]",202505081025,202505081041,carnivalReg,POOL
202505080003,TW_000000011,"[""S186000320"", ""S186001400"", ""S186000520"", ""S186001090""]","[2025050800019, 2025050800020, 2025050800021]",202505081321,202505081345,IONIQ5,POOL
202505080004,TW_000000002,"[""S413000840"", ""S413000240"", ""S413000250"", ""S413000830""]","[2025050800034, 2025050800035, 2025050800036]",202505081626,202505081638,carnivalReg,POOL
202505080004,TW_000000011,"[""S186000320"", ""S186001050"", ""S186001140"", ""S186001090""]","[2025050800028, 2025050800029, 2025050800030]",202505081826,202505081848,IONIQ5,POOL
202505080005,TW_000000002,"[""S413000840"", ""S413000500"", ""S413001060"", ""S413000830""]","[2025050800037, 2025050800038, 2025050800039]",202505081825,202505081838,carnivalReg,POOL
202505080005,TW_000000011,"[""S186000320"", ""S186000590"", ""S186001420"", ""S186001090""]","[2025050800031, 2025050800032, 2025050800033]",202505081655,202505081725,IONIQ5,POOL
202505080006,TW_000000002,"[""S413000840"", ""S413001170"", ""S413000080"", ""S413000830""]","[2025050800043, 2025050800044, 2025050800045]",202505082125,202505082142,carnivalReg,POOL
202505080006,TW_000000011,"[""S186000320"", ""S186001110"", ""S186000980"", ""S186001090""]","[2025050800040, 2025050800041, 2025050800042]",202505082051,202505082114,IONIQ5,POOL
202505080007,TW_000000002,"[""S413000840"", ""S413000270"", ""S413001200"", ""S413000830""]","[2025050800049, 2025050800050, 2025050800051]",202505080913,202505080934,carnivalReg,POOL
202505080007,TW_000000011,"[""S186000320"", ""S186001150"", ""S186000520"", ""S186001090""]","[2025050800046, 2025050800047, 2025050800048]",202505080814,202505080837,IONIQ5,POOL
202505080008,TW_000000011,"[""S186000320"", ""S186000800"", ""S186001140"", ""S186001090""]","[2025050800052, 2025050800053, 2025050800054]",202505081147,202505081209,IONIQ5,POOL
202505080009,TW_000000011,"[""S186000320"", ""S186000270"", ""S186000460"", ""S186001090""]","[2025050800055, 2025050800056, 2025050800057]",202505081444,202505081506,IONIQ5,POOL
202505090001,TW_000000001,"[""S413000840"", ""S413001150"", ""S413000870"", ""S413000830""]","[2025050900007, 2025050900008, 2025050900009]",202505091254,202505091308,carnivalReg,POOL
202505090001,TW_000000002,"[""S413000840"", ""S413000600"", ""S413000750"", ""S413000830""]","[2025050900010, 2025050900011, 2025050900012]",202505091456,202505091508,carnivalReg,POOL
202505090001,TW_000000005,"[""S413000840"", ""S413001050"", ""S413000250"", ""S413000830""]","[2025050900016, 2025050900017, 2025050900018]",202505091026,202505091047,carnivalWheel,P2P
202505090001,TW_000000007,"[""S186000320"", ""S186000370"", ""S186000560"", ""S186001090""]","[2025050900001, 2025050900002, 2025050900003]",202505092126,202505092142,IONIQ5,POOL
202505090001,TW_000000011,"[""S186000320"", ""S186001030"", ""S186001050"", ""S186001090""]","[2025050900004, 2025050900005, 2025050900006]",202505091755,202505091809,IONIQ5,POOL
202505090002,TW_000000002,"[""S413000840"", ""S413000450"", ""S413000090"", ""S413000830""]","[2025050900013, 2025050900014, 2025050900015]",202505092126,202505092141,carnivalReg,POOL
202505090002,TW_000000011,"[""S186000320"", ""S186000700"", ""S186001250"", ""S186001090""]","[2025050900022, 2025050900023, 2025050900024]",202505091126,202505091140,IONIQ5,POOL
202505090003,TW_000000002,"[""S413000840"", ""S413000970"", ""S413000420"", ""S413000830""]","[2025050900019, 2025050900020, 2025050900021]",202505091957,202505092009,carnivalReg,POOL
202505090003,TW_000000011,"[""S186000320"", ""S186000750"", ""S186000480"", ""S186001090""]","[2025050900025, 2025050900026, 2025050900027]",202505091957,202505092016,IONIQ5,POOL
202505090004,TW_000000002,"[""S413000840"", ""S413001220"", ""S413001030"", ""S413000830""]","[2025050900031, 2025050900032, 2025050900033]",202505091556,202505091611,carnivalReg,POOL
202505090004,TW_000000011,"[""S186000320"", ""S186000550"", ""S186000400"", ""S186001090""]","[2025050900028, 2025050900029, 2025050900030]",202505091456,202505091513,IONIQ5,POOL
