dispatchID,messageTime,passengerID,requestID,routeIDs,pickupStationName,dropoffStationName,reserveType,onboardingTime,dropoffTime,linkIDs,pickupStationID,dropoffStationID,tripID,operationID,vehicleID
D30c1218ce,1746842590238,832,req-2868,[2025051100020],No Station Name,No Station Name,1,202505112030,202505112046,"[""L186000350"", ""L186000080"", ""L186000090"", ""L186002600"", ""L186000100"", ""L186002720"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000460"", ""L186001020"", ""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600"", ""L186001590"", ""L186002000"", ""L186002580"", ""L186002020"", ""L186001620"", ""L186001450"", ""L186002450"", ""L186002030"", ""L186001420"", ""L186002510""]",S186000060,S186000770,T0d6be9649,202505110003,TW_000000011
D30da5aea7,1752117969980,208,req-6547,[2025071100026],No Station Name,No Station Name,1,202507111830,202507111835,"[""L413004640"", ""L413002490"", ""L413004650"", ""L413004670"", ""L413004690"", ""L413004710"", ""L413002950"", ""L413003080"", ""L413003260"", ""L413002850"", ""L413003250"", ""L413001510"", ""L413002970"", ""L413003240"", ""L413003230"", ""L413003220"", ""L413001530"", ""L413002980"", ""L413003110"", ""L413002880"", ""L413003120"", ""L413001540"", ""L413002990"", ""L413003210"", ""L413002890"", ""L413003200"", ""L413001560"", ""L413002900"", ""L413003190"", ""L413003000"", ""L413003010"", ""L413003390"", ""L413003150"", ""L413003180"", ""L413001860"", ""L413003970"", ""L413003980""]",S413000830,S413000010,T92785005b,202507110004,TW_000000001
D30f6d2b18,1748651410992,812,req-3202,[2025053100050],No Station Name,No Station Name,2,202505310941,202505310950,"[""L186000470"", ""L186002170"", ""L186000130"", ""L186000140"", ""L186002610"", ""L186000290"", ""L186002620"", ""L186000890"", ""L186000940"", ""L186000850"", ""L186000860"", ""L186000260"", ""L186002240""]",S186001210,S186001200,T93ad418e0,202505310008,TW_000000008
D31a2bf7fd,1750820344445,206,req-5523,[2025062600023],No Station Name,No Station Name,1,202506262130,202506262133,"[""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920"", ""L413000520"", ""L413002340"", ""L413002330""]",S413000630,S413000420,Te6f084d4e,202506260003,TW_000000003
D31a979cf0,1751240590305,19,req-6181,[2025070100005],No Station Name,No Station Name,1,202507010930,202507010934,"[""L413002290"", ""L413002270"", ""L413004800"", ""L413004840"", ""L413004820"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050"", ""L413001010"", ""L413001060""]",S413000420,S413001150,T0c4139619,202507010001,TW_000000001
D31aaf68af,1745454965416,229,req-0667,[2025042500020],No Station Name,No Station Name,1,202504251330,202504251338,"[""L186001470"", ""L186001220"", ""L186001150"", ""L186001130"", ""L186002050"", ""L186002530"", ""L186001080"", ""L186002840"", ""L186002850"", ""L186002860"", ""L186001910"", ""L186001940"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340""]",S186000590,S186001010,Tfe1afd950,202504250003,TW_000000010
D31b5ec5b1,1745218801450,376,req-0315,[2025042100186],No Station Name,No Station Name,2,202504211607,202504211615,"[""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000140"", ""L186002610"", ""L186000150""]",S186000700,S186000020,T273ebc580,202504210026,TW_000000010
D31c42b583,1745322602509,963,req-0511,[2025042300114],정부세종청사 북측,No Station Name,1,202504232130,202504232135,"[""L413003010"", ""L413003390"", ""L413003150"", ""L413003180"", ""L413001860"", ""L413003970"", ""L413003980"", ""L413001840"", ""L413001850"", ""L413001880"", ""L413003990"", ""L413001900"", ""L413001930"", ""L413004000"", ""L413004050"", ""L413004070"", ""L413004030"", ""L413004090"", ""L413001950"", ""L413001990"", ""L413004110"", ""L413004160"", ""L413004180"", ""L413004200"", ""L413004220"", ""L413004240"", ""L413004260"", ""L413002010"", ""L413004300"", ""L413004310"", ""L413002030"", ""L413000370"", ""L413002020"", ""L413002000""]",S413001210,S413000140,Tc22528223,202504230009,TW_000000003
D31dacca92,1751505723897,785,req-5259,[2025070400020],No Station Name,반석마을입구,1,202507042030,202507042034,"[""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000410"", ""L186000100""]",S186001290,S186000720,T39711151e,202507040003,TW_000000008
D32132b171,1750821843898,165,req-5532,[2025062600032],No Station Name,No Station Name,1,202506261300,202506261303,"[""L413002590"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413002450"", ""L413000680"", ""L413000170""]",S413000770,S413001090,T9812dda8f,202506260004,TW_000000003
D325b02b6f,1751846402111,609,req-5782,[2025070800002],No Station Name,No Station Name,1,202507081300,202507081304,"[""L186001120"", ""L186001110"", ""L186002570"", ""L186001960"", ""L186002440"", ""L186002730"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730""]",S186000870,S186000790,Tb536e5890,202507080001,TW_000000007
D326b4b953,1745547247305,379,req-0818,[2025042600029],No Station Name,No Station Name,1,202504261900,202504261909,"[""L186000850"", ""L186000860"", ""L186000260"", ""L186002240"", ""L186002250"", ""L186000270"", ""L186000630"", ""L186000640"", ""L186003230"", ""L186003220"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160"", ""L186003540"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740""]",S186001060,S186001230,T2f168fa7b,202504260005,TW_000000010
D32877d885,1745407862436,944,req-0648,"[2025042400108, 2025042400109]",No Station Name,No Station Name,1,202504242104,202504242112,"[""L413002880"", ""L413003120"", ""L413001540"", ""L413002990"", ""L413003210"", ""L413002890"", ""L413003200"", ""L413002160"", ""L413002180"", ""L413002200"", ""L413002220"", ""L413002240"", ""L413002250"", ""L413004810"", ""L413004830"", ""L413004790"", ""L413002260"", ""L413002280"", ""L413002300"", ""L413002310"", ""L413002320"", ""L413002350"", ""L413004780"", ""L413002360"", ""L413000520"", ""L413001270"", ""L413004910"", ""L413001280"", ""L413001310"", ""L413001330"", ""L413004890"", ""L413001350"", ""L413000500"", ""L413004850"", ""L413002050"", ""L413004340"", ""L413002070"", ""L413004360"", ""L413002090"", ""L413001780"", ""L413004370"", ""L413004390"", ""L413003760""]",S413001240,S413000300,T6375f7595,202504240009,TW_000000003
D32d625e84,1748393405472,399,req-2790,[2025052900011],No Station Name,No Station Name,1,202505291230,202505291239,"[""L186001120"", ""L186001110"", ""L186002570"", ""L186001960"", ""L186002440"", ""L186002730"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186000660"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330""]",S186001330,S186000100,Tbeba193c3,202505290001,TW_000000007
D330801e81,1748493965997,623,req-2961,[2025053000038],No Station Name,No Station Name,1,202505302100,202505302106,"[""L186002200"", ""L186002190"", ""L186000210"", ""L186000510"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390""]",S186001240,S186000930,Tbff829e76,202505300005,TW_000000008
D3309cc09a,1745195885865,245,req-0246,[2025042200014],No Station Name,극동방송,1,202504221600,202504221608,"[""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186000660"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970""]",S186001020,S186001340,T07f670c31,202504220003,TW_000000010
D334c2cd02,1751083997142,733,req-5964,[2025062800041],No Station Name,No Station Name,2,202506281323,202506281326,"[""L413004300"", ""L413004310"", ""L413002030"", ""L413002050"", ""L413004340"", ""L413002070"", ""L413004360"", ""L413002090"", ""L413001780""]",S413000060,S413000090,T89efc21ee,202506280004,TW_000000003
D3350b2457,1747987503481,438,req-4734,[2025052400047],No Station Name,No Station Name,1,202505242130,202505242136,"[""L413004500"", ""L413003720"", ""L413003740"", ""L413004480"", ""L413003750"", ""L413003490"", ""L413004460"", ""L413003470"", ""L413002390"", ""L413001760"", ""L413003850"", ""L413005200"", ""L413005180"", ""L413003840"", ""L413002370"", ""L413002340"", ""L413002330"", ""L413004770"", ""L413002290"", ""L413002270"", ""L413004800"", ""L413004840"", ""L413004820"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050"", ""L413000450"", ""L413003930"", ""L413004120"", ""L413001990"", ""L413004110"", ""L413004160"", ""L413004180"", ""L413004200""]",S413000250,S413000050,T057c10c42,202505240008,TW_000000002
D3379846c2,1746340923184,670,req-2112,[2025050500026],반석역,No Station Name,1,202505051730,202505051734,"[""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000560"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540""]",S186000680,S186000480,T2c7aedc95,202505050004,TW_000000011
D33dd9bc6a,1753489564628,481,req-8686,[2025072700014],No Station Name,No Station Name,1,202507271730,202507271736,"[""L186000370"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160"", ""L186003540"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030""]",S186001100,S186000760,T34cf8da4c,202507270001,TW_000000011
D33e8d9fec,1753248663464,620,req-8329,[2025072300059],No Station Name,No Station Name,2,202507231438,202507231440,"[""L413004500"", ""L413003720"", ""L413000180"", ""L413003710"", ""L413003690"", ""L413004490""]",S413000250,S413000350,T0d1caa3d4,202507230010,TW_000000001
D33fc8dbdb,1749433801095,780,req-4003,[2025061000014],No Station Name,No Station Name,1,202506101730,202506101735,"[""L413000990"", ""L413000460"", ""L413000970"", ""L413000590"", ""L413005110"", ""L413000930"", ""L413005090"", ""L413000920"", ""L413000900"", ""L413005080"", ""L413000850"", ""L413005050"", ""L413000610"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000700"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940""]",S413001150,S413000980,T346c46a8c,202506100002,TW_000000003
D343806598,1749807428244,373,req-3961,[2025061300047],No Station Name,No Station Name,2,202506131845,202506131848,"[""L413004850"", ""L413000370"", ""L413002020"", ""L413000360"", ""L413001340"", ""L413004860"", ""L413000510"", ""L413004880"", ""L413001320"", ""L413004870"", ""L413001300"", ""L413001290"", ""L413001260"", ""L413004900"", ""L413000530"", ""L413002360"", ""L413000520""]",S413001020,S413000990,Tb2e6cc7a2,202506130007,TW_000000003
D347889157,1746152581273,267,req-1782,[2025050300026],송림마을1단지,No Station Name,1,202505031900,202505031910,"[""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000560"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186002560"", ""L186002570"", ""L186001960"", ""L186002440""]",S186000640,S186000400,T6f6fd462c,202505030003,TW_000000011
D348b35793,1745130188747,806,req-0173,[2025042100068],No Station Name,No Station Name,1,202504211800,202504211805,"[""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186000660"", ""L186002800"", ""L186002740"", ""L186001030""]",S186000690,S186000760,T9e98b9f01,202504210010,TW_000000010
D34a4f2208,1747635790817,167,req-4166,[2025051900056],No Station Name,No Station Name,2,202505191532,202505191542,"[""L413004020"", ""L413004060"", ""L413004040"", ""L413004010"", ""L413001940"", ""L413001920"", ""L413001910"", ""L413001890"", ""L413001870"", ""L413001830"", ""L413000090"", ""L413001850"", ""L413001880"", ""L413003990"", ""L413001900"", ""L413001930"", ""L413004000"", ""L413004050"", ""L413004070"", ""L413004030"", ""L413004090"", ""L413001040"", ""L413004100"", ""L413001060"", ""L413000440"", ""L413000990"", ""L413000460"", ""L413000970"", ""L413000590"", ""L413005110"", ""L413000930"", ""L413005090"", ""L413000920"", ""L413000900"", ""L413005080"", ""L413000850"", ""L413005050"", ""L413000610"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413002550"", ""L413002530"", ""L413002520"", ""L413002510"", ""L413004640"", ""L413002490"", ""L413004650"", ""L413004670"", ""L413004690"", ""L413004710"", ""L413002950"", ""L413003080"", ""L413003260"", ""L413002850"", ""L413003250"", ""L413001510"", ""L413002970"", ""L413003240""]",S413000170,S413001260,T9c8b45875,202505190007,TW_000000002
D34c02a74b,1746401290372,130,req-2162,[2025050600008],No Station Name,No Station Name,1,202505060900,202505060904,"[""L186001470"", ""L186001220"", ""L186001150"", ""L186001130"", ""L186002050"", ""L186002530"", ""L186001070"", ""L186002460"", ""L186001050"", ""L186001060"", ""L186002010"", ""L186001980""]",S186000570,S186000630,T8b794cb1b,202505060001,TW_000000011
D34cd38db2,1745288947963,787,req-0406,[2025042200098],No Station Name,정부세종청사 북측,2,202504221133,202504221137,"[""L413002520"", ""L413002510"", ""L413004640"", ""L413002490"", ""L413004650"", ""L413004670"", ""L413004690"", ""L413004710"", ""L413002950"", ""L413003080"", ""L413003260"", ""L413002850"", ""L413003250"", ""L413001510"", ""L413002970"", ""L413003240"", ""L413003230"", ""L413003220"", ""L413001530"", ""L413002980"", ""L413003110"", ""L413002880"", ""L413003120"", ""L413001540"", ""L413002990""]",S413000800,S413001230,T9c6ffafc5,202504220009,TW_000000003
